uuid,content,label,article_type,source_type,pre_post_GPT,dataset_source,text_length
d6b2bd54-bfa4-4ecd-be00-b132e6140413,"🚨 #TrumpTax was only the beginning. After giving massive tax giveaways to wealthy &amp; powerful shareholders, Republicans in Congress are plotting to take away Medicare, Medicaid and Social Security.
https://t.co/9YTuAYnOWw",fake,twitter post,human,pre-GPT,x-Gen,39
e110e7e7-f7bc-48f4-ae91-d939c692efe9,"House Minority Whip @SteveScalise rips into Democratic ""soviet style"" impeachment process:

He says that @RepAdamSchiff ""started telling witnesses not to answer questions by certain Republicans."" https://t.co/5mcEU8NZuq",fake,twitter post,human,pre-GPT,x-Gen,36
d88085fa-dd93-40ff-935b-ec59c80b7a1b,"Every time this has happened in the past &amp; the person they didn’t support was black, the candidate they picked ended up losing in the fall b/c Dems unnecessarily divided themselves in the primary.",fake,twitter post,human,pre-GPT,x-Gen,40
e295c04e-f69b-48a5-9927-46997e82e239,"I support law enforcement.

My opponent wants to abolish them.

The choice is clear: https://t.co/MhNTaR5cJ5 https://t.co/wXjQEZeVz5",fake,twitter post,human,pre-GPT,x-Gen,23
8fee4b8e-42cf-4bd4-aaaa-c3dbec4562ce,"The crowd fled at the sound of gunshots. 

Imagine the deaths if the shooter had a silencer, which the NRA wants to make easier to get.",fake,twitter post,human,pre-GPT,x-Gen,29
59b2f52c-ad4c-4d75-b70a-57839233cd24,"....targeted 52 Iranian sites (representing the 52 American hostages taken by Iran many years ago), some at a very high level &amp; important to Iran &amp;  the Iranian culture, and those targets, and Iran itself, WILL BE HIT VERY FAST AND VERY HARD. The USA wants no more threats!",fake,twitter post,human,pre-GPT,x-Gen,62
f7b78300-c3da-4925-a1bf-b4da6c511c2b,A story was published on websites mentioning the Port of Baltimore &amp; a cargo ship raid. It is false. None of the events it cites took place.,fake,twitter post,human,pre-GPT,x-Gen,32
b43dfd3b-f9cc-48e9-b84f-8230740b80bb,Getting a COVID-19 vaccine is an important tool to help stop the pandemic. More on how viral vector #COVID19 vaccines work: https://t.co/DhQ1VfmTNR. https://t.co/P4JdeRJVct,fake,twitter post,human,pre-GPT,x-Gen,31
89f5933a-d953-4b3c-9665-030d07bd3aa8,How low has President Obama gone to tapp my phones during the very sacred election process. This is Nixon/Watergate. Bad (or sick) guy!,fake,twitter post,human,pre-GPT,x-Gen,28
04c6086b-e62a-42a7-b5f2-99d9c3b8d38f,"HE SPIED ON MY CAMPAIGN, AND GOT CAUGHT!",fake,twitter post,human,pre-GPT,x-Gen,10
78d8e248-d32d-43db-8b54-754e248839d6,"Governor @JimJusticeWV’s campaign released a new television ad titled “Right Reasons” today. The ad highlights successes during his time in office, including creating jobs, growing the economy, a ten percent pay raise for educators, and getting results for West Virginians. #WVGov https://t.co/ujWxekP34h",fake,twitter post,human,pre-GPT,x-Gen,56
3273e989-e366-4155-8ca2-0b233ee7c418,"""Not even Mr. Schiff's Republican colleagues were allowed into the SCIF"" -- this is a blatant lie from Cipollone https://t.co/A4cWhwRSUo",fake,twitter post,human,pre-GPT,x-Gen,25
b13447e2-64a9-427d-97dd-b1100c724ffb,"The Democrats’ proposed federal takeover of elections runs counter to the Constitution and common sense. 

Our democracy is not in crisis because it is too hard to vote. We just had a national election in 2020 with the highest voter turnout in 120 years.  https://t.co/xguHRJM8SH",fake,twitter post,human,pre-GPT,x-Gen,51
46ac83bc-ce1f-4fae-8ea6-3f36d8fbbf20,"@Bencjacobs Garbage, yes, but TRUE Garbage....  :-)",fake,twitter post,human,pre-GPT,x-Gen,13
80c7474b-1cd7-421b-859d-9c850c2d9f02,My statement regarding the President’s Declaration for a National Emergency to address the security and humanitarian crisis at the Southern Border: https://t.co/XWckEhqx30,real,twitter post,human,pre-GPT,x-Gen,27
298ed8ee-5137-40e2-8b80-0e0b5b8c92bc,"PLA dispatched 68 aircraft and 13 vessels until 17:00 (UTC+8) for the activities around Taiwan Strait, part of which had crossed the median line and jeopardized the status quo of the strait.",fake,twitter post,human,pre-GPT,x-Gen,36
e012b71e-29c0-4cf9-bb53-59c155a081b8,@AntennaData can confirm that Netflix experienced a meaningful Spike in Churn Rate due to the 'Cuties' Backlash https://t.co/mW8hb8AhLY https://t.co/8DNT01KJXZ,fake,twitter post,human,pre-GPT,x-Gen,25
34dcd6f8-9767-466d-9c99-a76617e38ec3,The President is advocating a drone strike program in America. All we have to compare it with is the drone strike program overseas.,fake,twitter post,human,pre-GPT,x-Gen,25
c15b0d36-03a7-41de-8bda-5256dc64d01e,"The WHO says “children should not be vaccinated.”  

Schools should NOT force vaccines on children nor should they force masks.

#COVID19 vaccines are not yet FDA approved, and continual mask wearing is unhealthy. 

Parents fight to protect your children.

https://t.co/Z6kenrFwQ0 https://t.co/rxJTTVlP0k",fake,twitter post,human,pre-GPT,x-Gen,52
9495ebdf-05b9-431f-a2b6-4b3c3f383425,Michigan Rejects 846 Mailed Ballots 'Because the Voter Was Dead' https://t.co/Hy7AArXCfA,fake,twitter post,human,pre-GPT,x-Gen,14
69bbc9d5-c7a5-458e-99f5-c53f0e455071,"The federal minimum wage hasn’t been raised in a nearly a decade. Taking into account inflation, the federal minimum wage is actually worth less than what it was worth 50 years ago. And prices for everything from milk to prescriptions has skyrocketed.",real,twitter post,human,pre-GPT,x-Gen,48
bd9e2d3a-34ae-420a-a60d-a7dca665c4d2,"I never said Russia did not meddle in the election, I said “it may be Russia, or China or another country or group, or it may be a 400 pound genius sitting in bed and playing with his computer.” The Russian “hoax” was that the Trump campaign colluded with Russia - it never did!",fake,twitter post,human,pre-GPT,x-Gen,62
e1285ce8-bdca-4d02-affe-5954d5731f90,#WV has the highest overdose rate per capita of any state in our nation. That’s why I made sure the SUPPORT for Patients &amp; Communities Act  included a set aside for states like WV. This language more than tripled the amount of funding coming to our state for this coming year. https://t.co/88rgNIDOPg,real,twitter post,human,pre-GPT,x-Gen,62
c74a4aee-6d25-4b66-b415-e9f703157197,"Doug Jones has fought to use our taxpayer dollars to fund abortions, and he has even said he supports abortion until a child is born. Doug Jones is a disgrace. https://t.co/kopYNyw7Fb",fake,twitter post,human,pre-GPT,x-Gen,36
57e74fbc-e63f-40c1-812c-5514cc3bbb31,"A bill to restrict ballot drop boxes, require more ID for absentee voting and limit weekend early voting days passed the Georgia House on Monday amid protests that the proposals would make it harder for voters to participate in democracy. https://t.co/5fcY2EywEU #gapol",real,twitter post,human,pre-GPT,x-Gen,47
b667ccde-573b-4612-9cb0-806ba10a2272,"Texas To Fully End Taxpayer Funding Of Planned Parenthood By Feb. 3.

Innocent lives will be saved.

 https://t.co/W7NO3axryV",fake,twitter post,human,pre-GPT,x-Gen,22
66e2c64c-6222-4867-b8cf-ea0b8442d293,"My plan is to thank President Biden for giving Americans the cheapest gas prices on Earth. I gassed up today for $4.29 a gallon at Exxon. 

Thanks Joe. https://t.co/gRGLWBnBzp https://t.co/SJqWihmqj1",fake,twitter post,human,pre-GPT,x-Gen,38
78ded09e-d697-4285-aeff-d23ef24f04da,"Biden &amp; Democrats telling us they're going to RIP this Country apart at its very seams &amp; reform it as a leading Marxist nation, right behind China &amp; Russia.

When Democrats viciously attack school prayer, Biden wants islamic faith taught?

Never!
NEVER!

https://t.co/F6nrW9GtmA",fake,twitter post,human,pre-GPT,x-Gen,58
41a04c76-0711-40f8-9c85-211901dc0ed3,Research in fostering clean energy development is critical for America’s national security and creates jobs.  Our country spends more on potato chips than we do on ALL energy R&amp;D; less than 1/2% of energy expenditures compared to nearly 15% R&amp;D with pharmaceuticals.,real,twitter post,human,pre-GPT,x-Gen,57
dcfb3048-90f9-41f8-a2ed-87a7b9d62a07,LIVE: Jared Kushner interviewed at the #TIME100 Summit https://t.co/zuNfJUwtjK,fake,twitter post,human,pre-GPT,x-Gen,13
84163c20-8549-4f14-8d1c-d493bda5775f,"As we work to combat #COVID19 in Illinois, we must take an approach that balances the health and economic needs of individual communities. I spoke to @WMBDNews over the weekend about the need for a safe, phased, and regionally focused approach to reopening Illinois. https://t.co/yeNwSTkeNe",fake,twitter post,human,pre-GPT,x-Gen,54
6082b0d8-566a-4d7a-9560-0a707e34ddda,"The Democrats' big idea to fix our economic crisis is to impose a national wage mandate that could put nearly 4 million Americans out of work.

Plus, this job-killing plan would disproportionately target economically disadvantaged communities the most. https://t.co/4FK4tSLucn",fake,twitter post,human,pre-GPT,x-Gen,45
a4269858-79a2-4021-92ca-debf584b77a8,The violence and destruction taking place at the US Capitol Must Stop and it Must Stop Now. Anyone involved must respect Law Enforcement officers and immediately leave the building.,fake,twitter post,human,pre-GPT,x-Gen,31
a821d4a8-2b96-428e-a3fd-6434eff75e68,"I'm sick to my stomach. 18-1958 murdered 17 students &amp; staff, including my daughter Meadow. Yet in July, Broward Sheriff @ScottJIsrael let people into the jail to get him &amp; other animals registered to vote.The Despicable Democrats have no shame.Can't let them steal this election. https://t.co/qWisidEpek",fake,twitter post,human,pre-GPT,x-Gen,60
9bcefc6f-b716-4c8d-87bf-d26f7a704517,The group's director believes HIV can be spread through the sewer system. Is it really most qualified for the grant? https://t.co/LWi6Vh11LF,real,twitter post,human,pre-GPT,x-Gen,26
65c56e46-56f2-4a60-bef4-1c5112def670,"In California, Democrats have intentionally implemented rolling blackouts — forcing Americans in the dark. Democrats are unable to keep up with energy demand...",fake,twitter post,human,pre-GPT,x-Gen,26
2aeb5b04-a7fb-45b3-b98e-c486e3518190,"When we say #DefundPolice, what we mean is people are dying and we need to invest in people's livelihoods instead.

EXAMPLE: Detroit spent $294 million on police last year, and $9 million on health.

This is systemic oppression in numbers. https://t.co/oPe0GD3D6p",real,twitter post,human,pre-GPT,x-Gen,53
b8378735-1ffc-4f4f-93ce-0479bda804d3,Mobile #COVID19 vaccination clinic getting set up at #Patriots Training Camp right now @wbz https://t.co/EdXT1BwTIL,fake,twitter post,human,pre-GPT,x-Gen,20
8772cd38-80cf-4a45-86e0-fbe330e9d056,"HOW TRUMP LOSES THE NEXT ELECTION. Nearly 100,000 ‘Dreamers’ Granted Amnesty In Trump’s Opening Months
https://t.co/7wNN8RsJXd",real,twitter post,human,pre-GPT,x-Gen,23
fc28fc9f-0c22-4fd3-9f3e-4df1048555c6,"ALERT: 4chan is targeting Oregon voter registration, but the way it's going viral is disinformation

The ""mark my ballot"" button is NOT the same as actually voting. It creates a form that absentee voters must submit to the elections office.

There is no ""online voting system"" https://t.co/rXfHVS46F0",fake,twitter post,human,pre-GPT,x-Gen,58
1e399243-484f-4fe0-b011-2f05ec2730cd,"Trump is threatening to overturn the entire Affordable Care Act that provided over 200,000 West Virginians with healthcare coverage. Our Seniors depend on it for affordable prescriptions and pre-existing condition coverage. https://t.co/TlfCxICCvh",real,twitter post,human,pre-GPT,x-Gen,36
163b1d1f-dc47-4213-beb3-2076fa99d6b6,Wow. Thanks for clearing this up.  https://t.co/eeZeemtvY8,fake,twitter post,human,pre-GPT,x-Gen,11
89f70cae-f40a-4e6c-871a-f6e2bf1bb7d8,The Biden Border Crisis is still here During the first 3 months of FY2022 Customs&amp; Border Protection recorded 518k encounters w illegal immigrants at S border That’s up 137% from same point in FY2021. Biden Admin ought 2get serious about enforcing our immigration laws,real,twitter post,human,pre-GPT,x-Gen,51
465705e2-9518-4b3b-b362-c9878985d070,"Fox's Pavlich complains that America gets no credit for ending slavery.

""They keep blaming America for slavery, but the truth is that throughout human history slavery has existed. America came along as the first country to end it within 150 years. And we get no credit for that."" https://t.co/d4deB0lrbB",fake,twitter post,human,pre-GPT,x-Gen,59
b0399e16-eafe-4d72-82e1-23fef73c594f,RT @SenatorReid: 168 filibusters of nominees in our history. HALF of them have occurred during Obama years! http://t.co/iXNg8KunpT,real,twitter post,human,pre-GPT,x-Gen,24
1ae755e4-7e53-4c83-a06c-bd9ca57b005e,"For the record, anyone following my #SEALTeam6  articles, I have no proof that the Whistleblower's claim are true, but I am suspicious, of course, I am.  I also believe it should be investigated by people who are far smarter than I, and who are far more equipped to investigate.",fake,twitter post,human,pre-GPT,x-Gen,59
c25e25a3-7d0f-4fdd-b07a-71e1fb850c14,"Oil and gas is 35 percent of the state economy, making the @txrrc’s budget an important priority. A strong Railroad Commission is needed to implement the agency’s information technology upgrades that continue to benefit the agency, industry, and Texas. https://t.co/a5a8pxEswH",real,twitter post,human,pre-GPT,x-Gen,52
70c6a8ce-ff3c-4d78-8901-fd690cca8574,Plenty of QAnon supporters amid chaos at Congress. The rabbit denotes QAnon slogan “follow the white rabbit.” https://t.co/KeVQ3gmkdF,fake,twitter post,human,pre-GPT,x-Gen,23
69838a3c-2883-4bfa-8dc4-e7dbe5d70a30,"Of course, that is obvious from the transcript but some people want to make up their own facts. SAD! https://t.co/AoK2NBR6OB",fake,twitter post,human,pre-GPT,x-Gen,25
006564f7-428d-4a59-a5dd-cb6193da833f,"So California is requiring signature verification for Gavin Newsom’s recall, but didn’t require it for the mail in ballots. How strange",fake,twitter post,human,pre-GPT,x-Gen,27
0f0cfe17-21b0-40a3-b093-a61035e8f7f2,.@SHAQ responds to the election results.  https://t.co/DBkbeheWLv,fake,twitter post,human,pre-GPT,x-Gen,12
6a68aeb4-3b88-42af-9d4f-7fe579114bfa,Inner-city crime is reaching record levels. African-Americans will vote for Trump because they know I will stop the slaughter going on!,fake,twitter post,human,pre-GPT,x-Gen,23
53162d17-eb51-492a-a176-840a1054aa76,Rogan’s tweet came hours - like more than 10 hours - after Reuters corrected its story to make clear this company did *not* say ivermectin had been found effective against omicron in a clinical trial. Good thread here (https://t.co/LCjqR74q1m) on what the company did say. https://t.co/NBACtsvryp,fake,twitter post,human,pre-GPT,x-Gen,58
c5f230f2-4752-4968-a0dd-21bb3d794bad,Flooded underpass near #BushAirport. @iah #houstonweather #houston #khou11  #turnarounddontdrown https://t.co/cQVG4hKYlX,fake,twitter post,human,pre-GPT,x-Gen,19
c03240d4-97f7-4703-ab9e-080c8a65a56f,"UPDATE on coronavirus (#COVID19) testing in the UK:

As of 9am 2 March 2020, a total of 13,525 people have been tested:

13,485 negative.
40 positive.

For latest information visit:
▶️ https://t.co/VdU3Lzcrhl https://t.co/pvdc5OzCLI",real,twitter post,human,pre-GPT,x-Gen,46
